21.122076,105.841469,06:32:45,41
21.122072,105.842316,06:32:53,38
21.122057,105.843086,06:33:01,34
21.122047,105.843758,06:33:09,25
21.12204,105.844276,06:33:17,20
21.121859,105.844727,06:33:25,26
21.121321,105.84491,06:33:33,27
21.121172,105.84494,06:33:37,16
21.121119,105.844948,06:33:38,6
21.121096,105.844955,06:33:55,5
21.120968,105.844994,06:34:01,13
21.120693,105.845055,06:34:06,23
21.120352,105.845131,06:34:11,29
21.119747,105.845261,06:34:19,39
21.11882,105.845474,06:34:27,39
21.118004,105.845665,06:34:35,44
21.117117,105.845863,06:34:43,45
21.116117,105.846092,06:34:51,52
21.115061,105.846306,06:34:59,54
21.11401,105.846558,06:35:07,53
21.112999,105.846909,06:35:15,52
21.112085,105.84745,06:35:23,52
21.111246,105.848106,06:35:31,51
21.110409,105.848793,06:35:39,53
21.109571,105.849449,06:35:47,50
21.108887,105.849983,06:35:55,37
21.108732,105.850113,06:35:58,15
21.108713,105.850128,06:35:59,7
21.108683,105.850159,06:36:03,7
21.10865,105.850189,06:36:05,10
21.108532,105.850288,06:36:10,16
21.108332,105.850464,06:36:15,25
21.108057,105.8507,06:36:20,31
21.107504,105.851143,06:36:28,37
21.106794,105.851707,06:36:36,43
21.106129,105.852348,06:36:44,46
21.105524,105.853142,06:36:52,46
21.105091,105.854012,06:37:00,46
21.104729,105.854904,06:37:08,45
21.104414,105.855827,06:37:16,44
21.104202,105.856735,06:37:24,42
21.104,105.857597,06:37:32,38
21.10379,105.858505,06:37:40,48
21.103552,105.85952,06:37:48,47
21.103342,105.860489,06:37:56,46
21.103176,105.861473,06:38:04,44
21.103077,105.862373,06:38:12,39
21.102991,105.863213,06:38:20,40
21.102924,105.864113,06:38:28,42
21.102884,105.865021,06:38:36,39
21.102856,105.865929,06:38:44,41
21.10281,105.866806,06:38:52,37
21.102787,105.867126,06:38:55,19
21.102779,105.867195,06:39:02,4
21.102787,105.867264,06:39:05,10
21.102783,105.867439,06:39:10,16
21.102776,105.867722,06:39:15,25
21.10276,105.868095,06:39:20,30
21.102755,105.868858,06:39:28,35
21.102745,105.869652,06:39:36,39
21.102711,105.870636,06:39:44,46
21.10269,105.871582,06:39:52,41
21.102676,105.87178,06:39:54,34
21.102673,105.871948,06:39:56,28
21.102669,105.872009,06:39:57,22
21.102665,105.872131,06:39:58,21
21.102657,105.872452,06:40:03,25
21.102652,105.872864,06:40:08,32
21.102634,105.87323,06:40:13,31
21.102802,105.873886,06:40:21,29
21.103315,105.874283,06:40:29,32
21.103886,105.874741,06:40:37,37
21.104492,105.875023,06:40:45,35
21.105362,105.875282,06:40:53,43
21.106333,105.875565,06:41:01,50
21.107235,105.875977,06:41:09,47
21.107977,105.876457,06:41:17,36
21.10858,105.876953,06:41:25,30
21.108931,105.87719,06:41:33,18
21.109318,105.877457,06:41:41,23
21.109451,105.877533,06:41:44,20
21.109535,105.877563,06:41:46,18
21.10957,105.877571,06:41:48,4
21.109581,105.877571,06:41:49,4
21.109629,105.877586,06:42:00,3
21.109735,105.877571,06:42:07,7
21.109861,105.877525,06:42:12,7
21.109911,105.877502,06:42:17,2
21.109993,105.87748,06:42:25,3
21.110142,105.877457,06:42:33,10
21.110395,105.87738,06:42:41,16
21.110802,105.877274,06:42:49,14
21.111042,105.877182,06:42:57,14
21.111349,105.876945,06:43:05,16
21.111641,105.876724,06:43:13,14
21.111925,105.876617,06:43:21,17
21.112461,105.876587,06:43:29,23
21.113111,105.876656,06:43:37,32
21.113558,105.876549,06:43:45,25
21.113934,105.87648,06:43:53,15
21.114479,105.876465,06:44:01,35
21.115219,105.876518,06:44:09,37
21.115778,105.87645,06:44:17,22
21.116049,105.876038,06:44:25,21
21.116383,105.875488,06:44:33,37
21.116951,105.874878,06:44:41,45
21.117453,105.874298,06:44:49,33
21.118206,105.87381,06:44:57,44
21.118837,105.873405,06:45:05,17
21.119165,105.873299,06:45:13,27
21.119839,105.873375,06:45:21,37
21.12064,105.873489,06:45:29,35
21.121239,105.873245,06:45:37,28
21.121792,105.872757,06:45:45,33
21.122435,105.8722,06:45:53,38
21.122938,105.871597,06:46:01,43
21.123547,105.870979,06:46:09,42
21.124435,105.87011,06:46:17,56
21.125216,105.869339,06:46:25,58
21.12606,105.868523,06:46:33,55
21.127079,105.867752,06:46:41,51
21.127794,105.867233,06:46:49,43
21.128546,105.86673,06:46:57,45
21.129297,105.866112,06:47:05,42
21.129953,105.865494,06:47:13,48
21.130539,105.864716,06:47:21,53
21.131409,105.863831,06:47:29,55
21.132175,105.863274,06:47:37,36
21.133003,105.86277,06:47:44,47
21.13406,105.862389,06:47:52,59
21.135004,105.862015,06:48:00,53
21.135952,105.861618,06:48:08,37
21.136538,105.861366,06:48:16,26
21.136927,105.861198,06:48:24,13
21.137121,105.861115,06:48:32,17
21.137526,105.861,06:48:40,15
